,model,lnL,AIC,AICc,timing,tree.no,delta,w
551,DensDep,203.4708284,-402.9416568,-402.8899327,DensDep32,33,151.3852945,1.33998821453832e-33
552,TS,204.3796504,-402.7593008,-402.6549529,TS 314,33,151.6202743,1.19144984039145e-33
553,TRC,207.7560998,-407.5121997,-407.3375272,TRC 62,33,146.9377,1.2384653297456e-32
554,SRC,207.3195072,-408.6390143,-408.5346665,SRC 1112,33,145.7405607,2.25340549618796e-32
555,BMS,204.6162559,-399.2325118,-398.970503,BMS 43.5238272393513,33,155.3047242,1.88802453297156e-34
556,OUS,203.7656241,-397.5312482,-397.2692395,OUS 53.7019617322011,33,157.0059877,8.06460235057787e-35
557,OUMA,204.3677653,-396.7355307,-396.3671096,OUMA 53.2444202822697,33,157.9081176,5.13674420075429e-35
558,OUMV,204.4548793,-396.9097587,-396.5413376,OUMV 53.8714439845963,33,157.7338896,5.60429604649902e-35
559,OUMVA,208.5809317,-403.1618633,-402.6684713,OUMVA 53.6213794420492,33,151.6067559,1.19953036633369e-33
560,JN,200.836832541774,-395.673665083548,-395.569768979652,NA,33,158.705458220348,3.44784412570548e-35
561,NIG,196.236444807894,-386.472889615789,-386.368993511893,NA,33,167.906233688107,3.46437276732968e-37
562,BM,204.8023518,-403.6047036,-403.5008075,BM33,34,3.65096269999998,0.0811272747381385
563,EB,207.6628416,-407.3256833,-407.1517702,EB33,34,0,0.503458136917758
564,OU,204.8023518,-401.6047036,-401.4307906,OU33,34,5.72097959999996,0.02881830468383
565,kappa,202.9314544,-397.8629087,-397.6889957,kappa33,34,9.46277449999997,0.00443759833495813
566,delta,200.3730378,-392.7460755,-392.5721625,delta33,34,14.5796077,0.000343590998972527
567,lambda,204.8023518,-401.6047036,-401.4307906,lambda33,34,5.72097959999996,0.02881830468383
568,DensDep,200.322761,-396.6455221,-396.593798,DensDep33,34,10.5579722,0.00256642650041494
569,TS,201.0711572,-396.1423144,-396.0379666,TS 315,34,11.1138036,0.00194371047930152
570,TRC,206.9288047,-405.8576094,-405.682937,TRC 45,34,1.46883320000001,0.241551805241815
571,SRC,205.0617615,-404.123523,-404.0191752,SRC 1113,34,3.13259499999998,0.105130566122245
572,BMS,201.1539705,-392.3079409,-392.0459322,BMS 62.5410560194212,34,15.105838,0.000264102383308735
573,OUS,201.0721617,-392.1443235,-391.8823147,OUS 61.882987451196,34,15.2694555,0.000243356657477665
574,OUMA,202.1267343,-392.2534687,-391.8850476,OUMA 51.7391105566541,34,15.2667226,0.00024368941948182
575,OUMV,202.0449964,-392.0899928,-391.7215717,OUMV 52.8442809028177,34,15.4301985,0.0002245630678418
576,OUMVA,201.3752585,-388.7505169,-388.2571248,OUMVA 62.0508421913341,34,18.8946454,3.97231103706264e-05
577,JN,193.803133033881,-381.606266067762,-381.502369963866,NA,34,25.649400236134,1.35602242292476e-06
578,NIG,200.167428790582,-394.334857581165,-394.230961477268,NA,34,12.920808722732,0.000787490637832697
579,BM,201.1727147,-396.3454294,-396.2415333,BM34,35,4.85468090000001,0.0336289606303707
580,EB,204.6350636,-401.2701273,-401.0962142,EB34,35,0,0.3809728334293
581,OU,201.1727148,-394.3454297,-394.1715166,OU34,35,6.9246976,0.011945794231196
582,kappa,199.3144087,-390.6288174,-390.4549043,kappa34,35,10.6413099,0.00186278581878714
583,delta,203.1541634,-398.3083269,-398.1344139,delta34,35,2.96180029999999,0.086645745856984
584,lambda,201.1727148,-394.3454297,-394.1715166,lambda34,35,6.9246976,0.011945794231196
585,DensDep,195.9325512,-387.8651025,-387.8133784,DensDep34,35,13.2828358,0.000497236340977417
586,TS,198.3635701,-390.7271403,-390.6227924,TS 316,35,10.4734218,0.0020259063268602
587,TRC,204.5802629,-401.1605258,-400.9858533,TRC 88,35,0.110360900000046,0.360520066898492
588,SRC,199.0121816,-392.0243632,-391.9200154,SRC 1114,35,9.17619880000001,0.00387532166332043
589,BMS,195.5921263,-381.1842525,-380.9222438,BMS 64.1081605265835,35,20.1739704,1.5855209925413e-05
590,OUS,196.0910708,-382.1821416,-381.9201328,OUS 61.4851615690674,35,19.1760814,2.61132447743404e-05
591,OUMA,198.5466461,-385.0932922,-384.7248711,OUMA 50.4866704713487,35,16.3713431,0.000106145606551146
592,OUMV,204.9739317,-397.9478634,-397.5794424,OUMV 52.0347431790827,35,3.51677180000001,0.0656502999227438
593,OUMVA,205.5472412,-397.0944824,-396.6010903,OUMVA 52.3683667278228,35,4.49512390000001,0.0402522587076097
594,JN,193.664251694641,-381.328503389282,-381.224607285386,NA,35,19.871606914614,1.84429077155863e-05
595,NIG,193.095118028477,-380.190236056954,-380.086339953057,NA,35,21.009874246943,1.04389731961669e-05
596,BM,201.6590723,-397.3181446,-397.2142485,BM35,36,1.88125029999998,0.117121571322723
597,EB,203.2726042,-398.5452083,-398.3712953,EB35,36,0.724203499999987,0.208874974842225
598,OU,201.6590723,-395.3181446,-395.1442316,OU35,36,3.95126719999996,0.0416043203512225
599,kappa,201.6590723,-395.3181446,-395.1442316,kappa35,36,3.95126719999996,0.0416043203512225
600,delta,199.9478275,-391.8956549,-391.7217419,delta35,36,7.37375689999999,0.00751543695935033
601,lambda,201.6590723,-395.3181446,-395.1442316,lambda35,36,3.95126719999996,0.0416043203512225
602,DensDep,199.9157027,-395.8314055,-395.7796813,DensDep35,36,3.31581749999998,0.0571642593451868
603,TS,200.7926831,-395.5853662,-395.4810184,TS 317,36,3.61448039999999,0.0492346388021205
604,TRC,203.6350856,-399.2701713,-399.0954988,TRC 63,36,0,0.300016543000654
605,SRC,201.563817,-397.1276339,-397.0232861,SRC 82,36,2.07221269999997,0.106455948073965
606,BMS,200.0082243,-390.0164486,-389.7544399,BMS 64.0040270890845,36,9.34105889999995,0.00281034757107725
607,OUS,200.6983922,-391.3967845,-391.1347757,OUS 34.3466056818178,36,7.9607231,0.00560397443459137
608,OUMA,199.9590858,-387.9181715,-387.5497505,OUMA 56.1486076996729,36,11.5457483,0.000933292582984088
609,OUMV,200.825176,-389.6503521,-389.281931,OUMV 36.6801901254244,36,9.81356779999999,0.00221899350393345
610,OUMVA,203.8894781,-393.7789561,-393.285564,OUMVA 33.776435156293,36,5.80993479999995,0.0164260783711527
611,JN,196.671763135942,-387.343526271883,-387.239630167987,NA,36,11.855868632013,0.000799237844704464
612,NIG,192.451301553308,-378.902603106616,-378.79870700272,NA,36,20.29679179728,1.17422916651745e-05
613,BM,203.7456261,-401.4912523,-401.3873562,BM36,37,3.66146170000002,0.0616511690411235
614,EB,205.6241898,-403.2483796,-403.0744665,EB36,37,1.97435139999999,0.143315334944351
615,OU,203.7456261,-399.4912523,-399.3173392,OU36,37,5.73147870000003,0.0218999355080277
616,kappa,202.7996894,-397.5993789,-397.4254659,kappa36,37,7.62335200000001,0.00850408845005001
617,delta,204.9613416,-401.9226831,-401.7487701,delta36,37,3.30004780000002,0.0738620483548996
618,lambda,203.7456261,-399.4912523,-399.3173392,lambda36,37,5.73147870000003,0.0218999355080277
619,DensDep,202.3447764,-400.6895529,-400.6378287,DensDep36,37,4.41098920000002,0.0423821991187677
620,TS,202.9534858,-399.9069716,-399.8026238,TS 1116,37,5.24619410000003,0.0279139340363021
621,TRC,205.7341204,-403.4682407,-403.2935683,TRC 75,37,1.75524960000001,0.159907934776942
622,SRC,205.5765828,-405.1531657,-405.0488179,SRC 1115,37,0,0.384607387784871
623,BMS,203.647949,-397.2958981,-397.0338894,BMS 44.1000666953974,37,8.0149285,0.00699194513836809
624,OUS,203.4162525,-396.832505,-396.5704962,OUS 42.3047312244289,37,8.47832170000004,0.00554591816818471
625,OUMA,205.5945725,-399.189145,-398.8207239,OUMA 41.4743541922655,37,6.228094,0.0170845755525707
626,OUMV,205.7545227,-399.5090453,-399.1406243,OUMV 56.5238806968985,37,5.9081936,0.0200479367251135
627,OUMVA,204.8374982,-395.6749964,-395.1816044,OUMVA 56.5238981456408,37,9.86721349999999,0.00276936012574787
628,JN,199.246363782324,-392.492727564647,-392.388831460751,NA,37,12.659986439249,0.000685388000050803
629,NIG,199.552539958404,-393.105079916809,-393.001183812912,NA,37,12.047634087088,0.000930908766601107
630,BM,204.1367795,-402.273559,-402.1696629,BM37,38,1.40457630000003,0.154180254279721
631,EB,205.8740761,-403.7481522,-403.5742392,EB37,38,0,0.311192144777809
632,OU,204.1367795,-400.273559,-400.099646,OU37,38,3.47459320000002,0.0547684309426776
633,kappa,201.7819264,-395.5638527,-395.3899397,kappa37,38,8.18429950000001,0.00519793171977934
634,delta,205.4350082,-402.8700164,-402.6961033,delta37,38,0.878135900000018,0.200605962871719
635,lambda,204.1367795,-400.2735589,-400.0996459,lambda37,38,3.47459330000004,0.0547684282042555
636,DensDep,199.4374698,-394.8749396,-394.8232154,DensDep37,38,8.75102380000004,0.00391532621462509
637,TS,200.7039778,-395.4079556,-395.3036078,TS 318,38,8.27063140000001,0.00497833177645509
638,TRC,205.2431218,-402.4862435,-402.311571,TRC 76,38,1.26266820000001,0.165517420694099
639,SRC,201.659732,-397.3194639,-397.2151161,SRC 83,38,6.35912310000003,0.0129468044913225
640,BMS,204.3617031,-398.7234062,-398.4613975,BMS 35.3703571340687,38,5.11284170000005,0.0241428845305618
641,OUS,199.5310505,-389.062101,-388.8000922,OUS 43.1050352145772,38,14.774147,0.000192691859335173
642,OUMA,201.3512722,-390.7025445,-390.3341234,OUMA 49.8834356337566,38,13.2401158,0.000414929210781696
643,OUMV,204.0497625,-396.099525,-395.731104,OUMV 50.2501444340916,38,7.84313520000001,0.00616472143246326
644,OUMVA,203.2715764,-392.5431529,-392.0497608,OUMVA 53.202149664245,38,11.5244784,0.000978407871140561
645,JN,195.755608494784,-385.511216989567,-385.407320885671,NA,38,18.166918314329,3.53290888763341e-05
646,NIG,181.912815799582,-357.825631599163,-357.721735495267,NA,38,45.852503704733,3.43782650534439e-11
647,BM,208.376387,-410.7527741,-410.648878,BM38,39,2.86103949999995,0.0559652414536853
648,EB,210.3908404,-412.7816807,-412.6077677,EB38,39,0.902149799999961,0.149034177628862
649,OU,208.3763871,-408.7527741,-408.5788611,OU38,39,4.93105639999999,0.019880162191103
650,kappa,207.9077877,-407.8155755,-407.6416624,kappa38,39,5.8682551,0.0124425619383065
651,delta,209.8088183,-411.6176365,-411.4437235,delta38,39,2.066194,0.0832754310010031
652,lambda,208.376387,-408.7527741,-408.578861,lambda38,39,4.93105649999995,0.0198801611970953
653,DensDep,208.0858584,-412.1717169,-412.1199927,DensDep38,39,1.38992479999996,0.116779572217654
654,TS,208.5277453,-411.0554906,-410.9511427,TS 1117,39,2.55877479999998,0.0650960036653595
655,TRC,210.7723595,-413.544719,-413.3700465,TRC 52,39,0.139870999999971,0.218178832637957
656,SRC,209.8071326,-413.6142653,-413.5099175,SRC 63,39,0,0.233983490558833
657,BMS,208.5622761,-407.1245523,-406.8625436,BMS 62.0588326283336,39,6.64737389999999,0.00842803467083547
658,OUS,208.1602113,-406.3204226,-406.0584139,OUS 55.2923082423517,39,7.45150359999997,0.00563782729384441
659,OUMA,207.9984147,-403.9968294,-403.6284083,OUMA 52.2301128692677,39,9.88150919999998,0.00167279513311099
660,OUMV,209.5596601,-407.1193202,-406.7508991,OUMV 52.7146537291639,39,6.75901839999995,0.007970453242074
661,OUMVA,209.1172027,-404.2344054,-403.7410134,OUMVA 55.4372541233684,39,9.76890409999999,0.00176967959371816
662,JN,199.16229665733,-392.324593314661,-392.220697210765,NA,39,21.2892202892349,5.57557635500328e-06
663,NIG,182.036952327241,-358.073904654481,-357.970008550585,NA,39,55.539908949415,2.03632561551184e-13
664,BM,207.5530026,-409.1060052,-409.0021091,BM39,40,4.01977450000004,0.0527348648281293
665,EB,207.2036125,-406.4072251,-406.233312,EB39,40,6.78857160000001,0.013208733749594
666,OU,207.5530026,-407.1060052,-406.9320922,OU39,40,6.08979140000002,0.0187326568898435
667,kappa,207.5529939,-407.1059877,-406.9320747,kappa39,40,6.08980890000004,0.0187324929798127
668,delta,208.9699694,-409.9399388,-409.7660258,delta39,40,3.2558578,0.0772645431187915
669,lambda,207.5530026,-407.1060052,-406.9320922,lambda39,40,6.08979140000002,0.0187326568898435
670,DensDep,207.2850657,-410.5701313,-410.5184072,DensDep39,40,2.50347640000001,0.112553184213273
671,TS,207.5531753,-409.1063506,-409.0020028,TS 10,40,4.01988080000001,0.0527320620445491
672,TRC,210.0187233,-412.0374465,-411.862774,TRC 64,40,1.15910960000002,0.220436408947345
673,SRC,209.5631157,-413.1262314,-413.0218836,SRC 84,40,0,0.393532658171611
674,BMS,206.9270061,-403.8540121,-403.5920034,BMS 64.6991643438157,40,9.42988020000001,0.00352621112388085
675,OUS,207.5032956,-405.0065913,-404.7445825,OUS 39.2060977355991,40,8.27730110000005,0.00627462365861443
676,OUMA,207.9432921,-403.8865842,-403.5181632,OUMA 52.0639366127651,40,9.50372040000002,0.00339839702936156
677,OUMV,207.3922931,-402.7845862,-402.4161651,OUMV 42.4934240475869,40,10.6057185,0.00195874665800007
678,OUMVA,208.5493044,-403.0986088,-402.6052167,OUMVA 38.8054506063805,40,10.4166669,0.00215293194499168
679,JN,204.981201243423,-403.962402486846,-403.85850638295,NA,40,9.16337721705003,0.00402882773880091
680,NIG,185.471385497534,-364.942770995067,-364.838874891171,NA,40,48.183008708829,1.35573053332589e-11
681,BM,203.9091571,-401.8183141,-401.714418,BM40,41,2.66702079999999,0.101945307295628
682,EB,201.8403489,-395.6806978,-395.5067847,EB40,41,8.87465409999999,0.00457506001416631
683,OU,203.9091571,-399.8183141,-399.6444011,OU40,41,4.73703770000003,0.0362133565587516
684,kappa,203.9091042,-399.8182084,-399.6442953,kappa40,41,4.7371435,0.0362114409228591
685,delta,201.8799722,-395.7599444,-395.5860313,delta40,41,8.79540750000001,0.00475997833371296
686,lambda,203.909157,-399.818314,-399.644401,lambda40,41,4.7370378,0.0362133547480844
687,DensDep,201.8242033,-399.6484066,-399.5966824,DensDep40,41,4.78475639999999,0.0353595554824239
688,TS,202.400564,-398.8011279,-398.6967801,TS 319,41,5.6846587,0.0225473494155421
689,TRC,206.2780557,-404.5561113,-404.3814388,TRC 89,41,0,0.386815125302414
690,SRC,205.0687097,-404.1374194,-404.0330716,SRC 106,41,0.348367199999984,0.32497987797568
691,BMS,201.9406777,-393.8813555,-393.6193468,BMS 65.7429828530478,41,10.762092,0.00178051182746689
692,OUS,202.7640326,-395.5280652,-395.2660565,OUS 40.3556883324536,41,9.11538230000002,0.00405623708095245
693,OUMA,202.7773987,-393.5547973,-393.1863763,OUMA 40.5392957474088,41,11.1950625,0.00143392525371521
694,OUMV,202.9799101,-393.9598203,-393.5913992,OUMV 40.3556842076239,41,10.7900396,0.00175580434206721
695,OUMVA,203.6909114,-393.3818228,-392.8884308,OUMVA 39.3613525700366,41,11.493008,0.001235459377484
696,JN,197.140691546426,-388.281383092851,-388.177486988955,NA,41,16.203951811045,0.000117181760740574
697,NIG,191.63106758162,-377.26213516324,-377.158239059343,NA,41,27.223199740657,4.74308310398937e-07
698,BM,204.1769515,-402.353903,-402.2500069,BM41,42,8.996377,0.00845208743470945
699,EB,208.3842307,-408.7684615,-408.5945484,EB41,42,2.6518355,0.201680385546991
700,OU,204.1769515,-400.353903,-400.17999,OU41,42,11.0663939,0.00300237906048278
701,kappa,204.1769514,-400.3539029,-400.1799898,kappa41,42,11.0663941,0.00300237876024491
702,delta,206.1390102,-404.2780203,-404.1041073,delta41,42,7.1422766,0.0213587959806189
703,lambda,204.1769515,-400.353903,-400.17999,lambda41,42,11.0663939,0.00300237906048278
704,DensDep,135.6711564,-267.3423128,-267.2905887,DensDep41,42,143.9557952,4.17732897621064e-32
705,TS,155.2898705,-304.5797409,-304.4753931,TS 320,42,106.7709908,4.95993927356821e-24
706,TRC,209.7105282,-411.4210563,-411.2463839,TRC 35,42,0,0.759455663597226
707,SRC,169.9280527,-333.8561054,-333.7517576,SRC 1116,42,77.4946263,1.12916689129593e-17
708,BMS,123.1411507,-236.2823015,-236.0202927,BMS 59.6578654287409,42,175.2260912,6.77080300628692e-39
709,OUS,146.8981572,-283.7963144,-283.5343057,OUS 52.5877026165817,42,127.7120782,1.40662071165397e-28
710,OUMA,166.905714,-321.8114279,-321.4430069,OUMA 52.6069774350054,42,89.803377,2.398539535985e-20
711,OUMV,174.4014647,-336.8029295,-336.4345084,OUMV 52.656369017084,42,74.8118755,4.31827275240142e-17
712,OUMVA,175.7899548,-337.5799097,-337.0865176,OUMVA 53.8948970339596,42,74.1598663,5.98262895819128e-17
713,JN,197.115041726535,-388.230083453071,-388.126187349175,NA,42,23.120196550825,7.24461872272091e-06
714,NIG,198.79025901843,-391.58051803686,-391.476621932964,NA,42,19.769761967036,3.8685940521827e-05
715,BM,206.4808064,-406.9616129,-406.8577168,BM42,43,4.48682580000002,0.0447327026554072
716,EB,208.3880655,-408.776131,-408.602218,EB42,43,2.74232460000002,0.107013547346
717,OU,206.4808052,-404.9616103,-404.7876973,OU42,43,6.55684530000002,0.0158900811442258
718,kappa,206.4808065,-404.9616129,-404.7876999,kappa42,43,6.5568427,0.0158901018013449
719,delta,207.476639,-406.953278,-406.779365,delta42,43,4.56517760000003,0.0430141416478702
720,lambda,206.4808064,-404.9616129,-404.7876998,lambda42,43,6.55684280000003,0.0158901010068396
721,DensDep,206.1079819,-408.2159638,-408.1642397,DensDep42,43,3.18030290000002,0.0859672394591914
722,TS,206.7655979,-407.5311958,-407.4268479,TS 1118,43,3.91769470000003,0.0594580122609146
723,TRC,208.7248945,-409.4497891,-409.2751166,TRC 112,43,2.06942600000002,0.149815529982928
724,SRC,208.7244452,-411.4488905,-411.3445426,SRC 1117,43,0,0.421625608732463
725,BMS,206.5943427,-403.1886855,-402.9266767,BMS 64.7589399404961,43,8.41786590000004,0.00626629196873932
726,OUS,206.7882536,-403.5765072,-403.3144984,OUS 48.110389906339,43,8.03004420000002,0.00760720357473541
727,OUMA,206.8058996,-401.6117992,-401.2433781,OUMA 54.3256913725734,43,10.1011645,0.00270076613687487
728,OUMV,207.9767045,-403.9534089,-403.5849879,OUMV 52.113824544565,43,7.75955470000002,0.00870885554890897
729,OUMVA,209.604498,-405.208996,-404.715604,OUMVA 48.640069306807,43,6.62893860000003,0.0153274974940002
730,JN,199.777307335078,-393.554614670156,-393.450718566259,NA,43,17.893824033741,5.48696843995589e-05
731,NIG,199.395341167367,-392.790682334733,-392.686786230837,NA,43,18.657756369163,3.74495551563803e-05
732,BM,206.9417752,-407.8835505,-407.7796544,BM43,44,3.53918199999998,0.0715075533751681
733,EB,209.7463747,-411.4927494,-411.3188364,EB43,44,0,0.41963869276793
734,OU,206.9417752,-405.8835505,-405.7096374,OU43,44,5.60919899999999,0.0254011534835364
735,kappa,206.9417748,-405.8835495,-405.7096365,kappa43,44,5.60919990000002,0.0254011420530195
736,delta,189.1459436,-370.2918872,-370.1179741,delta43,44,41.2008623,4.74484415126672e-10
737,lambda,206.9417752,-405.8835504,-405.7096374,lambda43,44,5.60919899999999,0.0254011534835364
738,DensDep,189.8987635,-375.797527,-375.7458028,DensDep43,44,35.5730336,7.91205735726181e-09
739,TS,193.7869405,-381.573881,-381.4695332,TS 321,44,29.8493032,1.38414532833785e-07
740,TRC,209.7425768,-411.4851536,-411.3104812,TRC 46,44,0.00835519999998269,0.417889266910056
741,SRC,197.5673044,-389.1346088,-389.0302609,SRC 94,44,22.2885755,6.06698401804433e-06
742,BMS,207.4350141,-404.8700281,-404.6080194,BMS 34.3094525522058,44,6.71081700000002,0.0146433394309859
743,OUS,190.6035569,-371.2071137,-370.945105,OUS 39.4381925918943,44,40.3737314,7.17515265006201e-10
744,OUMA,193.3933184,-374.7866368,-374.4182158,OUMA 39.0387899209358,44,36.9006206,4.07387381343282e-09
745,OUMV,197.8020877,-383.6041754,-383.2357543,OUMV 51.1535111429775,44,28.0830821,3.34743174223851e-07
746,OUMVA,200.7009951,-387.4019901,-386.9085981,OUMVA 39.2277012272684,44,24.4102383,2.10019503602228e-06
747,JN,200.069757722419,-394.139515444837,-394.035619340941,NA,44,17.283217059059,7.41092855252673e-05
748,NIG,199.317725988893,-392.635451977786,-392.53155587389,NA,44,18.78728052611,3.49356955506772e-05
749,BM,207.9443745,-409.8887491,-409.784853,BM44,45,3.86584379999999,0.0431555529093912
750,EB,208.7870704,-409.5741407,-409.4002277,EB44,45,4.25046909999998,0.0356054404483233
751,OU,207.9443745,-407.8887491,-407.714836,OU44,45,5.9358608,0.0153298605724496
752,kappa,207.9443745,-407.888749,-407.714836,kappa44,45,5.9358608,0.0153298605724496
753,delta,208.796074,-409.5921479,-409.4182349,delta44,45,4.23246189999998,0.0359274651071501
754,lambda,207.9443745,-407.888749,-407.714836,lambda44,45,5.9358608,0.0153298605724496
755,DensDep,208.8512105,-413.702421,-413.6506968,DensDep44,45,0,0.298190635305294
756,TS,208.8018138,-411.6036275,-411.4992797,TS 1119,45,2.1514171,0.101699709617375
757,TRC,210.5704308,-413.1408617,-412.9661892,TRC 36,45,0.684507600000018,0.211765429563227
758,SRC,209.3742087,-412.7484173,-412.6440695,SRC 3,45,1.00662729999999,0.180263442031911
759,BMS,208.6543617,-407.3087233,-407.0467146,BMS 62.9495780323999,45,6.60398220000002,0.0109763383599582
760,OUS,208.7341959,-407.4683919,-407.2063832,OUS 42.5188878132436,45,6.44431359999999,0.0118885552989365
761,OUMA,208.7002917,-405.4005834,-405.0321623,OUMA 41.2650279309663,45,8.61853450000001,0.00400869498324555
762,OUMV,209.8849367,-407.7698733,-407.4014523,OUMV 52.1753752442237,45,6.24924449999997,0.0131065322080712
763,OUMVA,210.3362627,-406.6725254,-406.1791333,OUMVA 49.5961112636061,45,7.4715635,0.00711319313488818
764,JN,202.979961445557,-399.959922891114,-399.856026787218,NA,45,13.794670012782,0.000301314108467476
765,NIG,199.365547811802,-392.731095623603,-392.627199519707,NA,45,21.023497280293,8.1152064127881e-06
766,BM,204.6065644,-403.2131288,-403.1092327,BM45,46,2.80310750000001,0.110214641032429
767,EB,201.8688931,-395.7377863,-395.5638732,EB45,46,10.348467,0.00253387562097437
768,OU,204.6065644,-401.2131289,-401.0392158,OU45,46,4.87312439999999,0.0391508172330894
769,kappa,204.6065643,-401.2131286,-401.0392156,kappa45,46,4.87312460000004,0.039150813318007
770,delta,205.4966907,-402.9933814,-402.8194684,delta45,46,3.09287180000001,0.0953493577799538
771,lambda,204.6065643,-401.2131286,-401.0392156,lambda45,46,4.87312460000004,0.039150813318007
772,DensDep,201.8645008,-399.7290015,-399.6772774,DensDep45,46,6.23506280000004,0.0198152550203926
773,TS,202.5258586,-399.0517171,-398.9473693,TS 322,46,6.96497090000003,0.0137563157596365
774,TRC,207.0435063,-406.0870127,-405.9123402,TRC 810,46,0,0.447637385198047
775,SRC,205.0635841,-404.1271681,-404.0228203,SRC 85,46,1.88951990000004,0.174029277512692
776,BMS,202.7202857,-395.4405713,-395.1785626,BMS 61.8959011076932,46,10.7337776,0.00208985502308837
777,OUS,202.6629439,-395.3258878,-395.063879,OUS 59.4605797205468,46,10.8484612,0.0019733900406432
778,OUMA,202.1985423,-392.3970846,-392.0286636,OUMA 50.1113421937978,46,13.8836766,0.000432637621436161
779,OUMV,205.6223047,-399.2446093,-398.8761883,OUMV 49.3753895507921,46,7.03615189999999,0.0132753316069956
780,OUMVA,203.7708279,-393.5416559,-393.0482638,OUMVA 54.7438618900879,46,12.8640764,0.000720323614496389
781,JN,199.526023309905,-393.052046619809,-392.948150515913,NA,46,12.964189684087,0.000685154207638141
782,NIG,196.544734255951,-387.089468511902,-386.985572408006,NA,46,18.926767791994,3.47560924731717e-05
783,BM,192.0333988,-378.0667976,-377.9629015,BM46,47,24.7206181,2.48433459881957e-06
784,EB,204.9685741,-401.9371483,-401.7632352,EB46,47,0.920284400000014,0.365920621098997
785,OU,202.2925356,-396.5850713,-396.4111582,OU46,47,6.27236140000002,0.0251882578511109
786,kappa,198.4104286,-388.8208571,-388.6469441,kappa46,47,14.0365755,0.000519063463801518
787,delta,-1e+200,2e+200,2e+200,delta46,47,2e+200,0
788,lambda,202.2925356,-396.5850712,-396.4111582,lambda46,47,6.27236140000002,0.0251882578511109
789,DensDep,193.182127,-382.3642539,-382.3125298,DensDep46,47,20.3709898,2.18635093334473e-05
790,TS,195.7435423,-385.4870847,-385.3827369,TS 323,47,17.3007827,0.000101486172392788
791,TRC,205.4290961,-402.8581921,-402.6835196,TRC 77,47,0,0.579727767883528
792,SRC,198.4176024,-390.8352048,-390.7308569,SRC 107,47,11.9526627,0.00147141905345824
793,BMS,192.4807755,-374.9615509,-374.6995422,BMS 65.224629557573,47,27.9839774,4.85937728775762e-07
794,OUS,194.5435191,-379.0870382,-378.8250295,OUS 42.2831711852721,47,23.8584901,3.82312769761055e-06
795,OUMA,196.8046667,-381.6093335,-381.2409124,OUMA 42.1925989736351,47,21.4426072,1.2794434946972e-05
796,OUMV,198.145008,-384.2900161,-383.921595,OUMV 52.2190921294971,47,18.7619246,4.88791833077899e-05
797,OUMVA,198.1123253,-382.2246505,-381.7312585,OUMVA 54.0926318835211,47,20.9522611,1.63492717753597e-05
798,JN,198.593160872292,-391.186321744585,-391.082425640689,NA,47,11.601093959311,0.00175419778171935
799,NIG,194.225693008836,-382.451386017673,-382.347489913776,NA,47,20.336029686224,2.22490444919024e-05
800,BM,209.4537344,-412.9074689,-412.8035727,BM47,48,423.6871265,9.94281717425455e-93
801,EB,212.6909803,-417.3819605,-417.2080475,EB47,48,419.2826517,8.9935054974254e-92
802,OU,209.4537347,-410.9074694,-410.7335564,OU47,48,425.7571428,3.53192217572583e-93
803,kappa,209.3558372,-410.7116743,-410.5377613,kappa47,48,425.9529379,3.20254145233141e-93
804,delta,422.3323061,-836.6646123,-836.4906992,delta47,48,0,1
805,lambda,209.4537347,-410.9074694,-410.7335564,lambda47,48,425.7571428,3.53192217572583e-93
806,DensDep,208.2726054,-412.5452108,-412.4934867,DensDep47,48,423.9972125,8.51481339012844e-93
807,TS,208.9953576,-411.9907151,-411.8863673,TS 1120,48,424.6043319,6.28551448855625e-93
808,TRC,214.1199582,-420.2399163,-420.0652439,TRC 92,48,416.4254553,3.75285097998031e-91
809,SRC,212.878862,-419.757724,-419.6533761,SRC 1118,48,416.8373231,3.05439614678158e-91
810,BMS,210.1489129,-410.2978258,-410.0358171,BMS 46.6833098140114,48,426.4548821,2.49171841373268e-93
811,OUS,208.4173619,-406.8347238,-406.572715,OUS 42.4719152375421,48,429.9179842,4.4105819466323e-94
812,OUMA,208.838189,-405.676378,-405.3079569,OUMA 48.9678997952326,48,431.1827423,2.34345794172278e-94
813,OUMV,212.1853645,-412.3707289,-412.0023079,OUMV 46.6832662884712,48,424.4883913,6.66065613485242e-93
814,OUMVA,212.2215754,-410.4431508,-409.9497587,OUMVA 46.6833684353961,48,426.5409405,2.38677575448477e-93
815,JN,203.254398351322,-400.508796702644,-400.404900598748,NA,48,436.085798601252,2.01916595747065e-95
816,NIG,201.006135762683,-396.012271525366,-395.908375421469,NA,48,440.582323778531,2.13188600897145e-96
817,BM,207.0453697,-408.0907395,-407.9868434,BM48,49,4.75761870000002,0.0398346660967956
818,EB,209.8743653,-411.7487307,-411.5748176,EB48,49,1.1696445,0.239541011608623
819,OU,207.0453704,-406.0907408,-405.9168277,OU48,49,6.82763440000002,0.014150213193309
820,kappa,207.0453699,-406.0907397,-405.9168267,kappa48,49,6.82763540000002,0.0141502061182042
821,delta,208.6215031,-409.2430061,-409.0690931,delta48,49,3.67536900000005,0.0684334945134517
822,lambda,207.0453703,-406.0907407,-405.9168276,lambda48,49,6.82763450000004,0.0141502124857982
823,DensDep,205.4685905,-406.9371809,-406.8854568,DensDep48,49,5.85900530000004,0.0229666747346097
